absolute_amount_difference,absolute_amount_difference_vs_gross,amount_difference,amount_ratio,bank_amount,bank_category,best_vs_second_best_amount_gap,best_vs_second_best_date_gap,best_vs_second_best_reference_gap,candidate_count,candidate_rank_by_amount,candidate_rank_by_date,candidate_rank_by_reference,date_difference_days,description_token_overlap,exact_amount_match,is_best_amount_candidate,is_best_date_candidate,is_best_reference_candidate,label,merchant_match,payment_count,reference_exact_match,relative_amount_difference,same_day,settlement_fee_amount,settlement_fee_tax_amount,settlement_gross_amount,settlement_net_amount,settlement_refund_amount,transaction_type_is_credit,utr_similarity,value_date_difference_days,within_1_day,within_3_days,within_7_days
197314.31,200127.42,-197314.31,0.20360807588592378,50446.0,SALARY,,,,1,1,1,1,12,0.0,0,1,1,1,0,0,11,0,0.7963919241140762,0,2383.99,429.12,250573.42,247760.31,0.0,0,0.23076923076923078,12,0,0,0
67178.49,82255.37,-67178.49,0.17000369417198039,13759.81,UTILITIES,,,,1,1,1,1,10,0.0,0,1,1,1,0,0,15,0,0.8299963058280196,0,1362.51,245.26,96015.18,80938.3,13469.11,0,0.24,10,0,0,0
32416.32,33404.740000000005,-32416.32,0.29798534437597957,13759.81,UTILITIES,,,,1,1,1,1,12,0.0,0,1,1,1,0,0,6,0,0.7020146556240205,0,837.65,150.77,47164.55,46176.13,0.0,0,0.2222222222222222,12,0,0,0
110724.95999999999,112313.23999999999,-110724.95999999999,0.5480115029838395,134248.0,SALARY,35752.109999999986,1.0,0.0,3,2,1,2,3,0.0,0,0,1,0,0,1,5,0,0.45198849701616045,0,1346.0,242.28,246561.24,244972.96,0.0,0,0.2962962962962963,3,0,1,1
74972.85,77230.18,-74972.85,0.6416568903147081,134248.0,SALARY,35752.109999999986,1.0,0.0,3,1,2,3,4,0.0,0,1,0,0,0,1,6,0,0.3583431096852919,0,1912.99,344.34,211478.18,209220.85,0.0,0,0.07407407407407407,4,0,0,1
137159.77000000002,157399.74,-137159.77000000002,0.49463580206270436,134248.0,SALARY,35752.109999999986,1.0,0.0,3,3,3,1,28,0.0,0,0,0,1,0,0,8,0,0.5053641979372956,0,2934.81,528.27,291647.74,271407.77,16776.89,0,0.2962962962962963,28,0,0,0
3008.0800000000017,4300.989999999991,-3008.0800000000017,0.9601034471004745,72388.91,SALARY,,,,1,1,1,1,1,0.0,0,1,1,1,0,0,15,0,0.03989655289952559,0,647.17,116.49,76689.9,75396.99,529.25,0,0.14814814814814814,2,1,1,1
336981.87,373342.92,-336981.87,0.006911296729473919,2345.19,INTEREST_CREDIT,,,,1,1,1,1,20,0.0,0,1,1,1,0,0,7,0,0.9930887032705261,0,4984.67,897.24,375688.11,339327.06,30479.14,1,0.15384615384615385,20,0,0,0
21206.37,26899.43,-21206.37,0.1896182299470697,4962.0,INTEREST_CREDIT,,,,1,1,1,1,8,0.0,0,1,1,1,0,0,5,0,0.8103817700529303,0,258.42,46.52,31861.43,26168.37,5388.12,1,0.3076923076923077,9,0,0,0
345130.58,389396.35,-345130.58,0.014173393792007816,4962.0,INTEREST_CREDIT,,,,1,1,1,1,4,0.0,0,1,1,1,0,0,8,0,0.9858266062079922,0,6088.71,1095.98,394358.35,350092.58,37081.08,1,0.16,6,0,0,1
5768.770000000004,18692.789999999994,-5768.770000000004,0.9179334100305048,64525.0,OTHER_TRANSFER,,,,1,1,1,1,21,0.0,0,1,1,1,0,0,15,0,0.08206658996949522,0,836.89,150.65,83217.79,70293.77,11936.48,0,0.23076923076923078,15,0,0,0
26293.24,26449.21,-26293.24,0.04541784416633023,1251.0,INTEREST_CREDIT,,,,1,1,1,1,4,0.0,0,1,1,1,0,0,9,0,0.9545821558336698,0,132.18,23.79,27700.21,27544.24,0.0,1,0.16,4,0,0,1
97167.91,100206.54000000001,-97167.91,0.5697984774425795,128698.12,RENT,38895.18000000002,1.0,0.0,3,3,1,2,10,0.0,0,0,1,0,0,1,5,0,0.43020152255742045,0,2575.11,463.52,228904.66,225866.03,0.0,0,0.2222222222222222,12,0,0,0
80522.73000000001,82780.06,-80522.73000000001,0.615130470983174,128698.12,RENT,38895.18000000002,1.0,0.0,3,2,3,1,16,0.0,0,0,0,1,0,1,6,0,0.38486952901682603,0,1912.99,344.34,211478.18,209220.85,0.0,0,0.2222222222222222,18,0,0,0
41627.54999999999,33415.70999999999,41627.54999999999,1.4780897839534068,128698.12,RENT,38895.18000000002,1.0,0.0,3,1,2,3,11,0.0,0,1,0,0,0,0,6,0,0.47808978395340684,0,801.97,144.35,95282.41,87070.57,7265.52,0,0.14814814814814814,13,0,0,0
53053.8,63345.490000000005,-53053.8,0.20728616936712946,13873.0,UTILITIES,,,,1,1,1,1,21,0.0,0,1,1,1,0,0,10,0,0.7927138306328706,0,747.93,134.62,77218.49,66926.8,9409.14,0,0.38461538461538464,21,0,0,0
7967.880000000005,15992.869999999995,-7967.880000000005,0.9841131045951483,493570.01,SUPPLIER_PAYMENT,234.80999999999767,0.0,0.07692307692307693,6,1,5,6,14,0.0,0,1,0,0,0,1,12,0,0.015886895404851675,0,6800.84,1224.15,509562.88,501537.89,0.0,0,0.15384615384615385,14,0,0,0
8202.690000000002,31889.30999999994,8202.690000000002,1.0168999635162912,493570.01,SUPPLIER_PAYMENT,234.80999999999767,0.0,0.07692307692307693,6,2,4,1,8,0.0,0,0,0,1,0,1,10,0,0.016899963516291132,0,2120.87,381.76,525459.32,485367.32,37589.37,0,0.3076923076923077,8,0,0,0
81753.01000000001,50295.859999999986,81753.01000000001,1.1985178125235239,493570.01,SUPPLIER_PAYMENT,234.80999999999767,0.0,0.07692307692307693,6,4,2,5,0,0.0,0,0,0,0,0,1,7,0,0.19851781252352382,1,3422.4,616.03,443274.15,411817.0,27418.72,0,0.23076923076923078,0,1,1,1
252286.33999999997,311738.33999999997,-252286.33999999997,0.6617494240010158,493570.01,SUPPLIER_PAYMENT,234.80999999999767,0.0,0.07692307692307693,6,5,1,3,0,0.0,0,0,1,0,0,1,8,0,0.3382505759989842,1,8696.5,1565.37,805308.35,745856.35,49190.13,0,0.23076923076923078,0,1,1,1
16154.200000000012,10166.48999999999,16154.200000000012,1.0338367512378779,493570.01,SUPPLIER_PAYMENT,234.80999999999767,0.0,0.07692307692307693,6,3,3,4,2,0.0,0,0,0,0,0,1,5,0,0.033836751237877966,0,5074.33,913.38,483403.52,477415.81,0.0,0,0.23076923076923078,2,0,1,1
327085.78,302009.17000000004,327085.78,2.9646652418670523,493570.01,SUPPLIER_PAYMENT,234.80999999999767,0.0,0.07692307692307693,6,6,6,2,15,0.0,0,0,0,0,0,0,12,0,1.9646652418670525,0,1203.86,216.7,191560.84,166484.23,23656.05,0,0.23076923076923078,15,0,0,0
532100.88,558879.5,-532100.88,0.008649458618421441,4642.54,INTEREST_CREDIT,,,,1,1,1,1,13,0.0,0,1,1,1,0,0,15,0,0.9913505413815785,0,5923.15,1066.16,563522.04,536743.42,19789.31,1,0.32,12,0,0,0
124259.26999999999,248985.85,-124259.26999999999,0.3618513240430269,70459.1,OTHER_TRANSFER,,,,1,1,1,1,20,0.0,0,1,1,1,0,0,7,0,0.6381486759569731,0,3156.24,568.12,319444.95,194718.37,121002.22,0,0.16,20,0,0,0
93754.95999999999,95343.23999999999,-93754.95999999999,0.6172844545781706,151218.0,SUPPLIER_PAYMENT,18278.65999999999,1.0,0.16,3,3,1,3,2,0.0,0,0,1,0,0,1,5,0,0.3827155454218294,0,1346.0,242.28,246561.24,244972.96,0.0,0,0.16,2,0,1,1
58002.850000000006,60260.17999999999,-58002.850000000006,0.7227673532537507,151218.0,SUPPLIER_PAYMENT,18278.65999999999,1.0,0.16,3,1,3,1,3,0.0,0,1,0,1,0,1,6,0,0.27723264674624926,0,1912.99,344.34,211478.18,209220.85,0.0,0,0.32,3,0,1,1
76281.51,74870.81,76281.51,2.0179487990430296,151218.0,SUPPLIER_PAYMENT,18278.65999999999,1.0,0.16,3,2,2,2,3,0.0,0,0,0,0,0,0,8,0,1.0179487990430296,0,1195.51,215.19,76347.19,74936.49,0.0,0,0.16,3,0,1,1
22667.43,22807.79,-22667.43,0.310337619947772,10200.0,UTILITIES,,,,1,1,1,1,3,0.0,0,1,1,1,0,0,10,0,0.689662380052228,0,118.95,21.41,33007.79,32867.43,0.0,0,0.3076923076923077,8,0,1,1
77551.1,80589.73000000001,-77551.1,0.6566500062005782,148314.93,RENT,28211.809999999998,1.0,0.0,3,3,1,3,4,0.0,0,0,1,0,0,1,5,0,0.34334999379942177,0,2575.11,463.52,228904.66,225866.03,0.0,0,0.24,2,0,0,1
60905.92000000001,63163.25,-60905.92000000001,0.7088917285251446,148314.93,RENT,28211.809999999998,1.0,0.0,3,2,3,2,10,0.0,0,0,0,0,0,1,6,0,0.29110827147485546,0,1912.99,344.34,211478.18,209220.85,0.0,0,0.32,8,0,0,0
32694.110000000015,35702.29000000001,-32694.110000000015,0.8193785791030105,148314.93,RENT,28211.809999999998,1.0,0.0,3,1,2,1,5,0.0,0,1,0,1,0,0,12,0,0.18062142089698954,0,2549.31,458.87,184017.22,181009.04,0.0,0,0.32,7,0,0,1
33702.36,33648.53999999999,33702.36,2.8717273445214433,51708.38,SALARY,,,,1,1,1,1,5,0.0,0,1,1,1,0,0,6,0,1.8717273445214433,0,45.61,8.21,18059.84,18006.02,0.0,0,0.24,5,0,0,1
374721.26,409752.65,-374721.26,0.0074562374485565965,2815.0,INTEREST_CREDIT,,,,1,1,1,1,6,0.0,0,1,1,1,0,0,15,0,0.9925437625514434,0,4183.03,752.94,412567.65,377536.26,30095.42,1,0.24,6,0,0,1
21812.76,22076.51,-21812.76,0.07899928051964722,1871.0,INTEREST_CREDIT,,,,1,1,1,1,25,0.0,0,1,1,1,0,0,6,0,0.9210007194803528,0,223.52,40.23,23947.51,23683.76,0.0,1,0.23076923076923078,25,0,0,0
6409.289999999979,69007.28999999998,-6409.289999999979,0.9785678522498674,292641.0,SUPPLIER_PAYMENT,7920.0,1.0,0.07692307692307693,6,1,6,3,16,0.0,0,1,0,0,0,1,6,0,0.021432147750132528,0,6745.2,1214.14,361648.29,299050.29,54638.66,0,0.23076923076923078,16,0,0,0
14329.289999999979,17997.890000000014,-14329.289999999979,0.9533202708314216,292641.0,SUPPLIER_PAYMENT,7920.0,1.0,0.07692307692307693,6,2,4,6,11,0.0,0,0,0,0,0,1,5,0,0.04667972916857843,0,3108.99,559.61,310638.89,306970.29,0.0,0,0.07692307692307693,11,0,0,0
278542.05000000005,339870.32999999996,-278542.05000000005,0.5123418840947749,292641.0,SUPPLIER_PAYMENT,7920.0,1.0,0.07692307692307693,6,6,1,4,0,0.0,0,0,1,0,0,1,8,0,0.4876581159052252,1,3977.02,715.86,632511.33,571183.05,56635.4,0,0.15384615384615385,0,1,1,1
46739.72999999998,52354.840000000026,-46739.72999999998,0.8622793639462087,292641.0,SUPPLIER_PAYMENT,7920.0,1.0,0.07692307692307693,6,3,2,2,1,0.0,0,0,0,0,0,1,8,0,0.13772063605379123,0,4758.56,856.55,344995.84,339380.73,0.0,0,0.23076923076923078,1,1,1,1
47668.04000000001,46079.76000000001,47668.04000000001,1.1945849043910806,292641.0,SUPPLIER_PAYMENT,7920.0,1.0,0.07692307692307693,6,4,3,1,3,0.0,0,0,0,1,0,1,5,0,0.1945849043910806,0,1346.0,242.28,246561.24,244972.96,0.0,0,0.3076923076923077,3,0,1,1
228196.87,224775.53999999998,228196.87,4.541003191446607,292641.0,SUPPLIER_PAYMENT,7920.0,1.0,0.07692307692307693,6,5,5,5,11,0.0,0,0,0,0,0,0,11,0,3.5410031914466065,0,703.88,126.7,67865.46,64444.13,2590.75,0,0.15384615384615385,11,0,0,0
744.570000000007,4413.170000000042,-744.570000000007,0.9975744558211155,306225.72,SUPPLIER_PAYMENT,6430.859999999986,1.0,0.0,6,1,4,3,11,0.0,0,1,0,0,0,1,5,0,0.002425544178884566,0,3108.99,559.61,310638.89,306970.29,0.0,0,0.23076923076923078,8,0,0,0
7175.429999999993,55422.57000000001,7175.429999999993,1.023994057989377,306225.72,SUPPLIER_PAYMENT,6430.859999999986,1.0,0.0,6,2,5,4,16,0.0,0,0,0,0,0,1,6,0,0.023994057989376948,0,6745.2,1214.14,361648.29,299050.29,54638.66,0,0.23076923076923078,13,0,0,0
264957.3300000001,326285.61,-264957.3300000001,0.5361253629637643,306225.72,SUPPLIER_PAYMENT,6430.859999999986,1.0,0.0,6,6,1,5,0,0.0,0,0,1,0,0,1,8,0,0.46387463703623566,1,3977.02,715.86,632511.33,571183.05,56635.4,0,0.15384615384615385,3,1,1,1
33155.01000000001,38770.12000000005,-33155.01000000001,0.9023073289989092,306225.72,SUPPLIER_PAYMENT,6430.859999999986,1.0,0.0,6,3,2,2,1,0.0,0,0,0,0,0,1,8,0,0.09769267100109076,0,4758.56,856.55,344995.84,339380.73,0.0,0,0.23076923076923078,2,1,1,1
61252.75999999998,59664.47999999998,61252.75999999998,1.2500388614318902,306225.72,SUPPLIER_PAYMENT,6430.859999999986,1.0,0.0,6,4,3,6,3,0.0,0,0,0,0,0,1,5,0,0.2500388614318902,0,1346.0,242.28,246561.24,244972.96,0.0,0,0.15384615384615385,0,0,1,1
112679.15000000002,205122.39,-112679.15000000002,0.7310149437985765,306225.72,SUPPLIER_PAYMENT,6430.859999999986,1.0,0.0,6,5,6,1,27,0.0,0,0,0,1,0,0,12,0,0.26898505620142354,0,6975.43,1255.58,511348.11,418904.87,84212.23,0,0.23076923076923078,24,0,0,0
59798.8,58142.48,59798.8,2.7801193001549747,93391.38,OTHER_TRANSFER,,,,1,1,1,1,3,0.0,0,1,1,1,0,0,9,0,1.7801193001549747,0,261.74,47.11,35248.9,33592.58,1347.47,0,0.38461538461538464,3,0,1,1
101781.92,104820.55,-101781.92,0.5493703944767613,124084.11,RENT,7499.699999999997,1.0,0.0,3,3,1,2,1,0.0,0,0,1,0,0,1,5,0,0.4506296055232387,0,2575.11,463.52,228904.66,225866.03,0.0,0,0.23076923076923078,1,1,1,1
85136.74,87394.06999999999,-85136.74,0.59307717180195,124084.11,RENT,7499.699999999997,1.0,0.0,3,1,3,1,5,0.0,0,1,0,1,0,1,6,0,0.4069228281980501,0,1912.99,344.34,211478.18,209220.85,0.0,0,0.23076923076923078,5,0,0,1
92636.44,90202.70999999999,92636.44,3.945733022510094,124084.11,RENT,7499.699999999997,1.0,0.0,3,2,2,3,2,0.0,0,0,0,0,0,0,9,0,2.945733022510094,0,330.88,59.56,33881.4,31447.67,2043.29,0,0.15384615384615385,2,0,1,1
2576.0599999999977,18149.179999999993,2576.0599999999977,1.0252902171354117,104436.0,SALARY,913.6199999999953,0.0,0.16000000000000003,7,1,6,6,13,0.0,0,1,0,0,0,1,9,0,0.025290217135411602,0,741.96,133.56,122585.18,101859.94,19849.72,0,0.16,13,0,0,0
3489.679999999993,34820.47,-3489.679999999993,0.9676658974953877,104436.0,SALARY,913.6199999999953,0.0,0.16000000000000003,7,2,7,4,21,0.0,0,0,0,0,0,1,11,0,0.03233410250461237,0,1081.98,194.77,139256.47,107925.68,30054.04,0,0.24,21,0,0,0
23761.490000000005,10693.429999999993,23761.490000000005,1.2945352875400173,104436.0,SALARY,913.6199999999953,0.0,0.16000000000000003,7,5,2,1,1,0.0,0,0,0,1,0,1,7,0,0.29453528754001734,0,246.53,44.37,93742.57,80674.51,12777.16,0,0.4,1,1,1,1
29499.509999999995,28088.809999999998,29499.509999999995,1.3936601514162192,104436.0,SALARY,913.6199999999953,0.0,0.16000000000000003,7,6,1,3,1,0.0,0,0,1,0,0,1,8,0,0.3936601514162192,0,1195.51,215.19,76347.19,74936.49,0.0,0,0.24,1,1,1,1
4032.279999999999,29331.329999999987,-4032.279999999999,0.9628252609887425,104436.0,SALARY,913.6199999999953,0.0,0.16000000000000003,7,3,5,5,3,0.0,0,0,0,0,0,1,7,0,0.03717473901125747,0,1888.41,339.91,133767.33,108468.28,23070.73,0,0.16,3,0,1,1
7350.5899999999965,10196.809999999998,-7350.5899999999965,0.9342444384429296,104436.0,SALARY,913.6199999999953,0.0,0.16000000000000003,7,4,4,2,3,0.0,0,0,0,0,0,1,7,0,0.06575556155707046,0,878.17,158.08,114632.81,111786.59,1809.97,0,0.24,3,0,1,1
397101.89,405126.88,-397101.89,0.20823152563807293,104436.0,SALARY,913.6199999999953,0.0,0.16000000000000003,7,7,3,7,1,0.0,0,0,0,0,0,0,12,0,0.7917684743619271,0,6800.84,1224.15,509562.88,501537.89,0.0,0,0.16,1,1,1,1
7234.93,7325.75,-7234.93,0.698184794457059,16736.46,UTILITIES,,,,1,1,1,1,8,0.0,0,1,1,1,0,0,5,0,0.301815205542941,0,76.97,13.85,24062.21,23971.39,0.0,0,0.15384615384615385,9,0,0,0
2149.699999999997,16413.17,-2149.699999999997,0.9606063438135083,52420.0,RENT,2597.280000000006,5.0,0.0,4,1,4,1,23,0.0,0,1,0,1,0,1,5,0,0.03939365618649172,0,278.69,50.16,68833.17,54569.7,13934.62,0,0.23076923076923078,23,0,0,0
4746.980000000003,3793.1399999999994,4746.980000000003,1.0995737211529708,52420.0,RENT,2597.280000000006,5.0,0.0,4,2,3,4,6,0.0,0,0,0,0,0,1,5,0,0.09957372115297088,0,808.34,145.5,48626.86,47673.02,0.0,0,0.15384615384615385,6,0,0,1
49439.94,70165.18,-49439.94,0.514628223813994,52420.0,RENT,2597.280000000006,5.0,0.0,4,4,2,2,6,0.0,0,0,0,0,0,1,9,0,0.485371776186006,0,741.96,133.56,122585.18,101859.94,19849.72,0,0.23076923076923078,6,0,0,1
29581.899999999994,41009.17,-29581.899999999994,0.6392534807120324,52420.0,RENT,2597.280000000006,5.0,0.0,4,3,1,3,1,0.0,0,0,1,0,0,0,15,0,0.3607465192879677,0,367.51,66.15,93429.17,82001.9,10993.61,0,0.23076923076923078,1,1,1,1
23550.029999999995,24503.87,-23550.029999999995,0.5060092689743592,24122.99,UTILITIES,11824.96000000001,3.0,0.0,2,1,2,1,4,0.0,0,1,0,1,0,1,5,0,0.49399073102564084,0,808.34,145.5,48626.86,47673.02,0.0,0,0.24,6,0,0,1
35374.990000000005,37641.740000000005,-35374.990000000005,0.4054421679525927,24122.99,UTILITIES,11824.96000000001,3.0,0.0,2,2,1,2,1,0.0,0,0,1,0,0,0,20,0,0.5945578320474074,0,581.24,104.62,61764.73,59497.98,1580.89,0,0.24,3,1,1,1
64411.3,65704.20999999999,-64411.3,0.14570462295643366,10985.69,UTILITIES,,,,1,1,1,1,15,0.0,0,1,1,1,0,0,15,0,0.8542953770435663,0,647.17,116.49,76689.9,75396.99,529.25,0,0.15384615384615385,15,0,0,0
442.84999999999127,3289.0699999999924,-442.84999999999127,0.9960384335902903,111343.74,SALARY,2432.610000000015,0.0,0.0,5,1,4,5,4,0.0,0,1,0,0,0,1,7,0,0.0039615664097097094,0,878.17,158.08,114632.81,111786.59,1809.97,0,0.07692307692307693,7,0,0,1
2875.4600000000064,22423.589999999982,2875.4600000000064,1.0265096855965634,111343.74,SALARY,2432.610000000015,0.0,0.0,5,2,3,4,2,0.0,0,0,0,0,0,1,7,0,0.026509685596563404,0,1888.41,339.91,133767.33,108468.28,23070.73,0,0.15384615384615385,1,0,1,1
30669.23000000001,17601.17,30669.23000000001,1.3801601026148163,111343.74,SALARY,2432.610000000015,0.0,0.0,5,3,2,3,0,0.0,0,0,0,0,0,1,7,0,0.38016010261481614,1,246.53,44.37,93742.57,80674.51,12777.16,0,0.23076923076923078,3,1,1,1
36407.25,34996.55,36407.25,1.4858414105064168,111343.74,SALARY,2432.610000000015,0.0,0.0,5,4,1,2,0,0.0,0,0,1,0,0,1,8,0,0.4858414105064168,1,1195.51,215.19,76347.19,74936.49,0.0,0,0.23076923076923078,3,1,1,1
425007.6,521949.47,-425007.6,0.2075947829271761,111343.74,SALARY,2432.610000000015,0.0,0.0,5,5,5,1,5,0.0,0,0,0,1,0,0,20,0,0.792405217072824,0,7651.52,1377.28,633293.21,536351.34,87913.07,0,0.23076923076923078,2,0,0,1
926.3500000000058,1314.0999999999767,926.3500000000058,1.0059527829637886,156542.64,RENT,1769.2000000000116,0.0,0.07692307692307693,6,1,4,5,6,0.0,0,1,0,0,0,1,10,0,0.005952782963788725,0,1898.68,341.77,157856.74,155616.29,0.0,0,0.15384615384615385,6,0,0,1
2695.5500000000175,32854.379999999976,2695.5500000000175,1.0175209683849076,156542.64,RENT,1769.2000000000116,0.0,0.07692307692307693,6,2,5,2,12,0.0,0,0,0,0,0,1,9,0,0.017520968384907493,0,1874.06,337.33,189397.02,153847.09,33338.54,0,0.23076923076923078,12,0,0,0
9941.589999999997,35018.19999999998,-9941.589999999997,0.9402850948705472,156542.64,RENT,1769.2000000000116,0.0,0.07692307692307693,6,3,2,1,1,0.0,0,0,0,1,0,1,12,0,0.059714905129452774,0,1203.86,216.7,191560.84,166484.23,23656.05,0,0.3076923076923077,1,1,1,1
82444.15999999997,100383.35999999999,-82444.15999999997,0.655026302707932,156542.64,RENT,1769.2000000000116,0.0,0.07692307692307693,6,5,1,4,1,0.0,0,0,1,0,0,1,12,0,0.34497369729206795,0,800.71,144.13,256926.0,238986.8,16994.36,0,0.15384615384615385,1,1,1,1
14035.870000000024,20193.339999999997,14035.870000000024,1.0984926540682947,156542.64,RENT,1769.2000000000116,0.0,0.07692307692307693,6,4,3,3,2,0.0,0,0,0,0,0,1,6,0,0.09849265406829462,0,1927.81,347.0,176735.98,142506.77,31954.4,0,0.15384615384615385,2,0,1,1
108840.17000000001,104437.20000000001,108840.17000000001,3.2816464220825465,156542.64,RENT,1769.2000000000116,0.0,0.07692307692307693,6,6,6,6,13,0.0,0,0,0,0,0,0,11,0,2.2816464220825465,0,834.02,150.13,52105.44,47702.47,3418.82,0,0.07692307692307693,13,0,0,0
16833.019999999997,17786.86,-16833.019999999997,0.6469067829141095,30840.0,SALARY,6896.68,3.0,0.07692307692307693,3,1,1,3,7,0.0,0,1,1,0,0,1,5,0,0.3530932170858905,0,808.34,145.5,48626.86,47673.02,0.0,0,0.15384615384615385,7,0,0,1
23729.699999999997,37993.17,-23729.699999999997,0.5651487913622395,30840.0,SALARY,6896.68,3.0,0.07692307692307693,3,2,2,1,10,0.0,0,0,0,1,0,1,5,0,0.4348512086377605,0,278.69,50.16,68833.17,54569.7,13934.62,0,0.23076923076923078,10,0,0,0
276646.72,367514.1,-276646.72,0.10029701445317704,30840.0,SALARY,6896.68,3.0,0.07692307692307693,3,3,3,2,11,0.0,0,0,0,0,0,0,10,0,0.8997029855468229,0,4197.41,755.54,398354.1,307486.72,85914.43,0,0.15384615384615385,11,0,0,0
1103.5999999999767,35332.81,-1103.5999999999767,0.9922558065136136,141403.17,RENT,8655.260000000038,0.0,0.07692307692307693,6,1,6,2,12,0.0,0,1,0,0,0,1,6,0,0.007744193486386484,0,1927.81,347.0,176735.98,142506.77,31954.4,0,0.23076923076923078,12,0,0,0
9758.860000000015,8705.920000000013,9758.860000000015,1.0741305112237667,141403.17,RENT,8655.260000000038,0.0,0.07692307692307693,6,2,5,5,10,0.0,0,0,0,0,0,1,6,0,0.07413051122376664,0,892.32,160.62,132697.25,131644.31,0.0,0,0.23076923076923078,10,0,0,0
25601.909999999974,27171.089999999997,-25601.909999999974,0.8466998129637735,141403.17,RENT,8655.260000000038,0.0,0.07692307692307693,6,3,2,3,0,0.0,0,0,0,0,0,1,9,0,0.15330018703622655,1,1329.81,239.37,168574.26,167005.08,0.0,0,0.23076923076923078,0,1,1,1
79468.62,89168.18999999997,-79468.62,0.6402047540792783,141403.17,RENT,8655.260000000038,0.0,0.07692307692307693,6,5,1,6,0,0.0,0,0,1,0,0,1,15,0,0.35979524592072165,1,1379.92,248.39,230571.36,220871.79,8071.26,0,0.15384615384615385,0,1,1,1
26074.54999999999,28120.889999999985,-26074.54999999999,0.8443103357270448,141403.17,RENT,8655.260000000038,0.0,0.07692307692307693,6,4,3,4,1,0.0,0,0,0,0,0,1,11,0,0.15568966427295516,0,1734.18,312.16,169524.06,167477.72,0.0,0,0.23076923076923078,1,1,1,1
192567.84,196447.71,-192567.84,0.4233995339894921,141403.17,RENT,8655.260000000038,0.0,0.07692307692307693,6,6,4,1,7,0.0,0,0,0,1,0,0,8,0,0.5766004660105079,0,3288.03,591.84,337850.88,333971.01,0.0,0,0.3076923076923077,7,0,0,1
67305.84999999999,79860.18,-67305.84999999999,0.030825703609061294,2140.74,INTEREST_CREDIT,,,,1,1,1,1,22,0.0,0,1,1,1,0,0,11,0,0.9691742963909387,0,583.41,105.01,82000.92,69446.59,11865.91,1,0.24,22,0,0,0
1034.050000000003,32442.429999999993,-1034.050000000003,0.9909692361906517,113469.0,SALARY,648.3600000000006,3.0,0.08000000000000002,5,1,5,5,27,0.0,0,1,0,0,0,1,7,0,0.009030763809348336,0,517.17,93.09,145911.43,114503.05,30798.12,0,0.08,27,0,0,0
1682.4100000000035,1163.8099999999977,1682.4100000000035,1.015050195197832,113469.0,SALARY,648.3600000000006,3.0,0.08000000000000002,5,2,2,2,3,0.0,0,0,0,0,0,1,7,0,0.0150501951978319,0,878.17,158.08,114632.81,111786.59,1809.97,0,0.24,3,0,1,1
75194.29000000001,90588.10999999999,-75194.29000000001,0.6014365592797624,113469.0,SALARY,648.3600000000006,3.0,0.08000000000000002,5,4,1,4,0,0.0,0,0,1,0,0,1,10,0,0.39856344072023764,1,3113.62,560.44,204057.11,188663.29,11719.76,0,0.16,0,1,1,1
29037.76999999999,63266.98000000001,-29037.76999999999,0.7962358560228402,113469.0,SALARY,648.3600000000006,3.0,0.08000000000000002,5,3,3,3,3,0.0,0,0,0,0,0,1,6,0,0.20376414397715975,0,1927.81,347.0,176735.98,142506.77,31954.4,0,0.24,3,0,1,1
291711.87,335460.78,-291711.87,0.280045304211919,113469.0,SALARY,648.3600000000006,3.0,0.08000000000000002,5,5,4,1,15,0.0,0,0,0,1,0,0,12,0,0.719954695788081,0,4299.75,773.95,448929.78,405180.87,38675.21,0,0.32,15,0,0,0
81696.88999999998,95465.95000000001,-81696.88999999998,0.13543854829420932,12798.29,OTHER_TRANSFER,,,,1,1,1,1,7,0.0,0,1,1,1,0,0,15,0,0.8645614517057906,0,772.96,139.13,108264.24,94495.18,12856.97,0,0.08,7,0,0,1
80400.25,97616.17,-80400.25,0.04525670996010278,3811.13,INTEREST_CREDIT,,,,1,1,1,1,2,0.0,0,1,1,1,0,0,20,0,0.9547432900398972,0,856.17,154.11,101427.3,84211.38,16205.64,1,0.15384615384615385,4,0,1,1
5772.49,5533.950000000001,5772.49,1.3909706451483999,20537.0,OTHER_TRANSFER,,,,1,1,1,1,2,0.0,0,1,1,1,0,0,5,0,0.39097064514839974,0,202.15,36.39,15003.05,14764.51,0.0,0,0.23076923076923078,2,0,1,1
1370656.77,1378515.15,-1370656.77,0.0006781196440003832,930.1,INTEREST_CREDIT,,,,1,1,1,1,27,0.0,0,1,1,1,0,0,15,0,0.9993218803559996,0,6659.64,1198.74,1379445.25,1371586.87,0.0,1,0.07407407407407407,27,0,0,0
20563.609999999997,21517.45,-20563.609999999997,0.5686530872178855,27109.41,RENT,470097.54000000004,9.0,0.07692307692307693,2,1,2,1,17,0.0,0,1,0,1,0,1,5,0,0.43134691278211446,0,808.34,145.5,48626.86,47673.02,0.0,0,0.3076923076923077,16,0,0,0
490661.15,511264.95,-490661.15,0.0523579594791948,27109.41,RENT,470097.54000000004,9.0,0.07692307692307693,2,2,1,2,8,0.0,0,0,1,0,0,0,15,0,0.9476420405208053,0,7821.94,1407.97,538374.36,517770.56,11373.89,0,0.23076923076923078,7,0,0,0
