case_id,affected_entity_id,entity_type,affected_field,value_pair_present,value_exact_match,value_normalized_id_match,value_str_similarity,value_token_overlap,value_numeric_diff,value_numeric_abs_diff,value_numeric_rel_diff,value_is_numeric_pair,value_date_diff_days,value_is_date_pair,entity_amount,fee_amount_context,tax_amount_context,refund_amount_context,adjustment_amount_context,diff_to_adjustment_ratio,primary_label,fine_label
EXC_003306,LED_010427,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,96.59,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003308,LED_010437,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,91.83,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003309,LED_010438,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,601.97,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003310,LED_010447,LED,entry_date,1,0,0,0.7,0.2,,,,0,3.0,1,172.46,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003311,LED_010453,LED,entry_date,1,0,0,0.8,0.5,,,,0,3.0,1,2028.87,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003312,LED_010468,LED,entry_date,1,0,0,0.8,0.6666666666666666,,,,0,3.0,1,321.63,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003313,LED_010472,LED,entry_date,1,0,0,0.8,0.5,,,,0,1.0,1,2159.6,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003315,LED_010481,LED,entry_date,1,0,0,0.8,0.5,,,,0,2.0,1,12.46,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003316,LED_010483,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,14.7,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003317,LED_010484,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,465.33,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003318,LED_010485,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,83.76,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003319,LED_010488,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,487.18,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003320,LED_010490,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,63.1,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003321,LED_010491,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,11.36,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003323,LED_010501,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,139.38,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003324,LED_010520,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,155.14,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003325,LED_010536,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,41.03,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003327,LED_010540,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,14.23,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003329,LED_010546,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,464.51,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003331,LED_010550,LED,entry_date,1,0,0,0.8,0.5,,,,0,2.0,1,12.06,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003332,LED_010562,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,121.07,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003333,LED_010564,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,142.86,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003334,LED_010566,LED,entry_date,1,0,0,0.8,0.2,,,,0,3.0,1,12.4,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003335,LED_010567,LED,entry_date,1,0,0,0.8,0.2,,,,0,3.0,1,81.31,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003336,LED_010569,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,102.5,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003338,LED_010581,LED,entry_date,1,0,0,0.8,0.5,,,,0,2.0,1,164.72,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003339,LED_010587,LED,entry_date,1,0,0,0.8,0.5,,,,0,3.0,1,221.77,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003340,LED_010592,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,755.19,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003341,LED_010594,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,891.12,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003345,LED_010616,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,159.18,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003346,LED_010617,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,28.65,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003347,LED_010620,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,51.94,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003349,LED_010623,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,23.81,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003351,LED_010632,LED,entry_date,1,0,0,0.8,0.5,,,,0,2.0,1,176.67,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003352,LED_010636,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,410.07,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003355,LED_010652,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,635.22,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003356,LED_010654,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,749.56,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003358,LED_010662,LED,entry_date,1,0,0,0.9,0.6666666666666666,,,,0,2.0,1,23.36,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003359,LED_010667,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,84.73,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003361,LED_010677,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,75.21,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003362,LED_010686,LED,entry_date,1,0,0,0.7,0.2,,,,0,3.0,1,17.76,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003364,LED_010691,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,1026.27,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003365,LED_010692,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,184.73,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003366,LED_010716,LED,entry_date,1,0,0,0.8,0.5,,,,0,3.0,1,2.27,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003367,LED_010720,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,267.94,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003368,LED_010734,LED,entry_date,1,0,0,0.9,0.6666666666666666,,,,0,2.0,1,190.47,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003369,LED_010737,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,11.45,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003372,LED_010754,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,888.66,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003375,LED_010766,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,135.25,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003376,LED_010768,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,159.6,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003378,LED_010774,LED,entry_date,1,0,0,0.8,0.2,,,,0,3.0,1,833.52,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003379,LED_010778,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,89.18,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003380,LED_010786,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,81.27,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003381,LED_010790,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,45.7,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003383,LED_010807,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,15.79,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003384,LED_010808,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,135.8,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003385,LED_010809,LED,entry_date,1,0,0,0.8,0.5,,,,0,1.0,1,24.44,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003386,LED_010814,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,458.55,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003387,LED_010816,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,541.09,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003388,LED_010817,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,1067.55,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003390,LED_010831,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,160.26,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003391,LED_010842,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,83.82,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003392,LED_010850,LED,entry_date,1,0,0,0.8,0.5,,,,0,2.0,1,1814.38,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003393,LED_010853,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,34.96,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003394,LED_010856,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,258.85,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003395,LED_010859,LED,entry_date,1,0,0,0.8,0.2,,,,0,3.0,1,238.4,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003396,LED_010862,LED,entry_date,1,0,0,0.9,0.6666666666666666,,,,0,2.0,1,72.87,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003397,LED_010875,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,8.94,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003398,LED_010884,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,103.57,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003400,LED_010900,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,905.89,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003402,LED_010905,LED,entry_date,1,0,0,0.8,0.2,,,,0,2.0,1,22.79,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003404,LED_010919,LED,entry_date,1,0,0,0.8,0.2,,,,0,3.0,1,37.9,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003405,LED_010920,LED,entry_date,1,0,0,0.8,0.2,,,,0,3.0,1,6.82,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003406,LED_010925,LED,entry_date,1,0,0,0.9,0.6666666666666666,,,,0,1.0,1,1056.66,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003407,LED_010932,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,7.49,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003408,LED_010939,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,84.19,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003409,LED_010941,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,9.12,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003410,LED_010943,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,664.19,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003411,LED_010951,LED,entry_date,1,0,0,0.9,0.6666666666666666,,,,0,1.0,1,190.3,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003414,LED_010969,LED,entry_date,1,0,0,0.7,0.2,,,,0,2.0,1,1182.7,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003415,LED_010971,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,194.53,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003417,LED_010982,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,114.48,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003418,LED_010983,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,20.61,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003419,LED_010991,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,58.16,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003420,LED_011004,LED,entry_date,1,0,0,0.9,0.6666666666666666,,,,0,3.0,1,406.79,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003421,LED_011011,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,90.28,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003423,LED_011022,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,110.24,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003425,LED_011028,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,5.54,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003426,LED_011031,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,92.62,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003427,LED_011038,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,25.69,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003428,LED_011041,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,276.51,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003429,LED_011046,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,28.82,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003430,LED_011057,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,563.99,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003431,LED_011066,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,33.09,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003432,LED_011068,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,39.05,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003433,LED_011082,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,8.02,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003436,LED_011104,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,25.17,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003438,LED_011115,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,23.91,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003439,LED_011122,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,330.06,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003441,LED_011126,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,89.52,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003444,LED_011149,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,1785.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003445,LED_011155,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,75.17,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003446,LED_011160,LED,entry_date,1,0,0,0.8,0.5,,,,0,2.0,1,2.94,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003447,LED_011166,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,9.64,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003448,LED_011167,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,63.18,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003449,LED_011169,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,474.12,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003450,LED_011172,LED,entry_date,1,0,0,0.8,0.5,,,,0,2.0,1,8.23,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003451,LED_011174,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,54.72,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003453,LED_011179,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,120.45,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003454,LED_011180,LED,entry_date,1,0,0,0.8,0.5,,,,0,2.0,1,77.79,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003455,LED_011184,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,152.85,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003456,LED_011188,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,955.93,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003457,LED_011189,LED,entry_date,1,0,0,0.7,0.2,,,,0,3.0,1,908.96,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003458,LED_011190,LED,entry_date,1,0,0,0.8,0.5,,,,0,1.0,1,163.61,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003459,LED_011194,LED,entry_date,1,0,0,0.8,0.5,,,,0,1.0,1,94.99,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003461,LED_011201,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,26.14,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003462,LED_011205,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,233.15,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003465,LED_011212,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,132.48,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003466,LED_011213,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,1176.61,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003467,LED_011220,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,28.32,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003468,LED_011221,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,185.65,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003469,LED_011222,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,38.02,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003470,LED_011223,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,6.84,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003471,LED_011227,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,1252.2,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003472,LED_011231,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,1111.12,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003473,LED_011233,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,1311.12,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003474,LED_011236,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,157.91,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003475,LED_011238,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,160.48,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003477,LED_011247,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,20.44,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003478,LED_011248,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,133.99,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003479,LED_011250,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,69.66,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003480,LED_011254,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,165.72,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003481,LED_011260,LED,entry_date,1,0,0,0.7,0.2,,,,0,3.0,1,58.37,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003483,LED_011280,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,213.15,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003485,LED_011290,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,469.96,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003487,LED_011313,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,183.28,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003488,LED_011317,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,221.98,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003489,LED_011319,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,152.17,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003490,LED_011322,LED,entry_date,1,0,0,0.8,0.5,,,,0,2.0,1,69.95,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003491,LED_011330,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,788.95,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003492,LED_011332,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,930.96,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003493,LED_011338,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,1340.68,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003496,LED_011349,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,27.83,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003499,LED_011360,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,379.04,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003500,LED_011364,LED,entry_date,1,0,0,0.7,0.2,,,,0,2.0,1,96.24,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003502,LED_011395,LED,entry_date,1,0,0,0.9,0.6666666666666666,,,,0,1.0,1,796.06,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003503,LED_011396,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,192.22,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003506,LED_011416,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,458.11,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003508,LED_011421,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,10.31,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003509,LED_011426,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,106.48,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003511,LED_011435,LED,entry_date,1,0,0,0.8,0.5,,,,0,3.0,1,21.73,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003513,LED_011446,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,805.4,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003515,LED_011456,LED,entry_date,1,0,0,0.7,0.2,,,,0,2.0,1,987.09,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003517,LED_011458,LED,entry_date,1,0,0,0.8,0.2,,,,0,1.0,1,1164.77,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003520,LED_011470,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,754.13,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003521,LED_011479,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,1240.03,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003522,LED_011481,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,188.88,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003525,LED_011490,LED,entry_date,1,0,0,0.7,0.2,,,,0,3.0,1,113.34,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003526,LED_011491,LED,entry_date,1,0,0,0.8,0.5,,,,0,2.0,1,743.03,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003528,LED_011498,LED,entry_date,1,0,0,0.8,0.6666666666666666,,,,0,3.0,1,181.43,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003529,LED_011515,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,310.86,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003530,LED_011527,LED,entry_date,1,0,0,0.9,0.5,,,,0,2.0,1,227.06,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003531,LED_011528,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,67.08,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003532,LED_011536,LED,entry_date,1,0,0,0.9,0.5,,,,0,1.0,1,67.98,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_003533,LED_011538,LED,entry_date,1,0,0,0.9,0.5,,,,0,3.0,1,225.01,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
